source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,natoms,min_distance_A,physical_gate_status,candidate_rank_source,candidate_file,final_selected,cur_rank,cur_phase,cur_score,selected_file,singular_value,residual_norm,max_similarity_selected,max_similarity_base
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2561,0.1634717139,18.52224507531432,2.785105667,2.618781734,0.6263920567,16,2.056194056867871,passed,41,P-1GPa_frame00002561_U0.163472.poscar,True,3,cur-fill,0.02734555266,000003.poscar,0.1388397541,0.02456928578,0.9043941958,0.9999254876
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2612,0.1751628882,17.7676845778818,3.916898937,3.855603883,4.003006613,16,2.1233055516992247,passed,42,P-1GPa_frame00002612_U0.175163.poscar,False,,,,,,,,0.9999228327
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2662,0.2523406561,18.081036851728776,3.831692962,3.738929038,3.133239993,16,1.8575863254438074,passed,43,P-1GPa_frame00002662_U0.252341.poscar,False,,,,,,,,0.9999470597
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2712,0.130751743,19.311186032936163,3.899466057,3.915725716,-2.687436493,16,2.1955734485772984,passed,44,P-1GPa_frame00002712_U0.130752.poscar,False,,,,,,,,0.9998788252
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2762,0.1859151234,18.514772556262454,3.187196129,3.166530543,1.958581138,16,2.063751522056097,passed,45,P-1GPa_frame00002762_U0.185915.poscar,True,47,cur-fill,0.02107514728,000047.poscar,0.0002225819056,3.600484429e-05,0.9890335485,0.9999616548
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2812,0.1820047428,18.145187877122247,3.846980416,3.813666265,2.284245928,16,2.0131648312826362,passed,46,P-1GPa_frame00002812_U0.182005.poscar,False,,,,,,,,0.9999581027
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2862,0.2176272826,18.34354184674647,4.181556875,4.165281864,0.8732843229,16,2.1256878582378085,passed,47,P-1GPa_frame00002862_U0.217627.poscar,True,62,cur-fill,0.02055655542,000062.poscar,4.580088395e-05,7.7704054e-06,0.9962313438,0.9999453019
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2912,0.2084425981,18.12900706347644,4.289480228,4.659875192,3.656519666,16,2.218583094710364,passed,48,P-1GPa_frame00002912_U0.208443.poscar,False,,,,,,,,0.9999607273
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,2964,0.1592974293,17.606016959554577,2.906043714,3.084311313,3.858549755,16,2.2272245614200035,passed,49,P-1GPa_frame00002964_U0.159297.poscar,False,,,,,,,,0.9999600106
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3015,0.1319035004,17.66332561632725,2.711198119,2.666466729,2.521436568,16,2.2610848076119257,passed,50,P-1GPa_frame00003015_U0.131904.poscar,False,,,,,,,,0.9998041003
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3065,0.1358875298,19.826377851402434,2.765038058,2.799482663,-4.116497239,16,2.139676008529636,passed,51,P-1GPa_frame00003065_U0.135888.poscar,False,,,,,,,,0.9999372643
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3117,0.149161036,19.152429503587406,3.094410527,3.033078884,-3.198239931,16,2.160338247702324,passed,52,P-1GPa_frame00003117_U0.149161.poscar,False,,,,,,,,0.9999825014
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3167,0.3241489861,18.11832410828432,2.662359601,2.680662562,2.175185676,16,1.8312321019170335,passed,53,P-1GPa_frame00003167_U0.324149.poscar,True,16,cur-fill,0.03002311244,000016.poscar,0.007059580798,0.001546257891,0.9767035898,0.999977834
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3217,0.2548286486,19.311425439879095,2.615408538,2.562115636,-1.104776203,16,1.921713212506618,passed,54,P-1GPa_frame00003217_U0.254829.poscar,False,,,,,,,,0.9999446432
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3267,0.2235130526,18.302762310963324,2.861116397,2.860536132,-0.4307834528,16,1.9775153422004912,passed,55,P-1GPa_frame00003267_U0.223513.poscar,False,,,,,,,,0.9999672823
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3321,0.1438926072,18.18883540471536,3.363367214,3.278178044,2.055900827,16,2.049526592405085,passed,56,P-1GPa_frame00003321_U0.143893.poscar,True,43,cur-fill,0.01933471613,000043.poscar,0.0003545273829,6.989000259e-05,0.9942362304,0.9999498921
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3372,0.1483538194,18.52902471032747,3.178686026,3.197424099,1.023642575,16,2.0829584745014356,passed,57,P-1GPa_frame00003372_U0.148354.poscar,False,,,,,,,,0.9999329004
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3422,0.1565084376,18.42109555987717,3.719488596,3.591059028,-0.3077055809,16,2.187103155846148,passed,58,P-1GPa_frame00003422_U0.156508.poscar,False,,,,,,,,0.9998319622
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3472,0.2035843158,18.10690606068707,3.040613149,2.953726946,1.832436065,16,2.012634885570926,passed,59,P-1GPa_frame00003472_U0.203584.poscar,False,,,,,,,,0.9999403613
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3522,0.4249339322,18.06430233462123,6.934990673,6.82575014,4.908502826,16,1.7629523336561168,passed,60,P-1GPa_frame00003522_U0.424934.poscar,True,40,cur-fill,0.03042334466,000040.poscar,0.0004513246079,8.468922439e-05,0.99403003,0.9999422897
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3572,0.1272928014,18.22745463513987,2.961363383,2.977231791,-0.1672631524,16,2.1058771282126294,passed,61,P-1GPa_frame00003572_U0.127293.poscar,False,,,,,,,,0.9998675059
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3628,0.144073145,18.315503839848798,3.406119213,3.388201265,0.03882000019,16,2.3152237115772456,passed,62,P-1GPa_frame00003628_U0.144073.poscar,False,,,,,,,,0.9998659697
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3681,0.2070663204,18.02163980997741,4.481812571,4.488724731,3.65908976,16,2.2551572982640082,passed,63,P-1GPa_frame00003681_U0.207066.poscar,True,90,cur-fill,0.006354422447,000090.poscar,5.460873904e-06,5.017985248e-07,0.9958415143,0.9999624003
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3734,0.1311399658,18.126752070772966,3.371955973,3.343154207,1.078761655,16,2.182987138169021,passed,64,P-1GPa_frame00003734_U0.131140.poscar,False,,,,,,,,0.9999086525
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3797,0.1269848376,17.95557808700347,2.98541535,3.053366382,1.750822388,16,2.2466082253199056,passed,65,P-1GPa_frame00003797_U0.126985.poscar,False,,,,,,,,0.9997878129
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3847,0.1731491423,17.856324988898617,3.294125543,3.342664749,1.887048099,16,2.21263400629726,passed,66,P-1GPa_frame00003847_U0.173149.poscar,True,60,cur-fill,0.02054436027,000060.poscar,5.458167621e-05,8.414544918e-06,0.9923313169,0.9999955012
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3897,0.147025505,18.232948571236957,3.309947285,3.15412896,-0.09012325916,16,1.9989966339541947,passed,67,P-1GPa_frame00003897_U0.147026.poscar,False,,,,,,,,0.9998890401
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,3947,0.1374603118,18.769628006530976,2.115772619,2.17040699,-2.319580297,16,2.0280207321121884,passed,68,P-1GPa_frame00003947_U0.137460.poscar,True,39,cur-fill,0.02373954292,000039.poscar,0.0005545410313,9.799483247e-05,0.9965063888,0.9999679444
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,4000,0.1427993097,18.808032706731577,2.758586277,2.75335991,-2.838589967,16,2.084487245471473,passed,69,P-1GPa_frame00004000_U0.142799.poscar,False,,,,,,,,0.9999476237
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,4054,0.1302499638,18.810997801163765,3.589413054,3.682558358,-1.996437218,16,2.3681154608188564,passed,70,P-1GPa_frame00004054_U0.130250.poscar,False,,,,,,,,0.999878269
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,4115,0.1307632536,18.94733479872318,3.266640361,3.432357084,-3.660265461,16,2.006739823489637,passed,71,P-1GPa_frame00004115_U0.130763.poscar,True,48,cur-fill,0.02459457188,000048.poscar,0.0001944216507,3.362001001e-05,0.9976843334,0.9999764865
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,4172,0.1360912112,19.46634693557671,3.871121417,3.71702672,-4.418493782,16,2.1788125126364717,passed,72,P-1GPa_frame00004172_U0.136091.poscar,False,,,,,,,,0.9999631344
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,4226,0.1747558403,19.17113843829075,2.71588447,2.663471616,-4.27142923,16,1.9229611368108146,passed,73,P-1GPa_frame00004226_U0.174756.poscar,True,72,cur-fill,0.02557746173,000072.poscar,1.451714795e-05,2.550534222e-06,0.998288205,0.9999539419
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,4278,0.1323962729,18.776939549355884,3.189274385,3.153706891,-2.666539419,16,2.364372793197508,passed,74,P-1GPa_frame00004278_U0.132396.poscar,False,,,,,,,,0.9999586254
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,4328,0.1309446885,17.150929847542645,2.773302843,2.818611671,5.386185175,16,2.344208119883526,passed,75,P-1GPa_frame00004328_U0.130945.poscar,False,,,,,,,,0.9999695247
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,4378,0.1870793697,16.969330121732597,3.3191318,3.285520855,5.895442529,16,2.0227694623479318,passed,76,P-1GPa_frame00004378_U0.187079.poscar,True,57,cur-fill,0.02025111638,000057.poscar,8.120473768e-05,1.255531988e-05,0.9979474621,0.9999620416
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,4432,0.1313076176,17.672147789815195,2.727904345,2.741783026,1.43595434,16,2.1640193092091384,passed,77,P-1GPa_frame00004432_U0.131308.poscar,False,,,,,,,,0.9998913065
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,4484,0.1329513766,18.608435908134343,2.307842052,2.165047155,-2.730940673,16,2.215690471333749,passed,78,P-1GPa_frame00004484_U0.132951.poscar,True,42,cur-fill,0.01465703059,000042.poscar,0.0003816826617,5.952183478e-05,0.979964197,0.9999334698
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,4536,0.1396067319,18.92057661175361,3.017221593,3.049742466,-2.725067509,16,2.2480268887106045,passed,79,P-1GPa_frame00004536_U0.139607.poscar,False,,,,,,,,0.9998101028
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,4586,0.1892225825,17.194991161465147,3.970015871,4.023076559,5.958574652,16,2.27856172262686,passed,80,P-1GPa_frame00004586_U0.189223.poscar,False,,,,,,,,0.9998627834
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,4636,0.299686972,17.86890188908106,2.962464239,2.973344723,3.920720947,16,1.9144304521106776,passed,81,P-1GPa_frame00004636_U0.299687.poscar,False,,,,,,,,0.9998757496
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,4686,0.1682961161,18.83761820809133,2.689524407,2.755620472,-0.6471811722,16,1.8868385661823321,passed,82,P-1GPa_frame00004686_U0.168296.poscar,True,25,cur-fill,0.03551455756,000025.poscar,0.002817450989,0.0006301804967,0.9970875529,0.9999343459
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,4741,0.1283192163,18.635405552068875,2.948304385,2.898468732,-0.169400514,16,2.002835398236413,passed,83,P-1GPa_frame00004741_U0.128319.poscar,False,,,,,,,,0.9999108361
npt_pressure,1,,P-1GPa,Ti-potential/03-npt-round-1/md/P-1GPa/multi_nnap_md.xyz,4798,0.1648094217,19.240001088904883,3.36196238,3.356221503,-0.826328748,16,1.9664337913314516,passed,84,P-1GPa_frame00004798_U0.164809.poscar,True,24,cur-fill,0.02861545844,000024.poscar,0.003022362563,0.0005964242774,0.9978270985,0.9999395799
