source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,natoms,min_distance_A,physical_gate_status,candidate_rank_source,candidate_file,final_selected,cur_rank,cur_phase,cur_score,selected_file,singular_value,residual_norm,max_similarity_selected,max_similarity_base
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3711,0.1796018498,20.655785385634474,5.26575622,5.233764588,2.099390506,16,2.4401883700961746,passed,59,P-2GPa_frame00003711_U0.179602.poscar,False,,,,,,,,0.9999857204
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3763,0.177281586,20.831731406832933,5.874248582,5.931231598,5.981654718,16,2.337804392097277,passed,60,P-2GPa_frame00003763_U0.177282.poscar,False,,,,,,,,0.9999698239
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3815,0.1684516264,22.389054665374733,3.866365651,3.803736743,-4.383969464,16,2.4402138757209104,passed,61,P-2GPa_frame00003815_U0.168452.poscar,True,11,cur-fill,0.05142696135,000011.poscar,0.01133511097,0.002733374782,0.9900986754,0.9999777107
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3865,0.2162264033,20.564578370178165,4.859521675,4.898457794,8.860384118,16,2.2747145578624215,passed,62,P-2GPa_frame00003865_U0.216226.poscar,False,,,,,,,,0.9999701578
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3915,0.1686856312,21.15549924937556,6.766891563,6.559173318,-3.475446826,16,2.303980291526592,passed,63,P-2GPa_frame00003915_U0.168686.poscar,False,,,,,,,,0.9999744393
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,3977,0.1707993066,19.739961835023145,5.157329698,5.232429225,3.983092775,16,2.3631824574309745,passed,64,P-2GPa_frame00003977_U0.170799.poscar,False,,,,,,,,0.9999623507
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4034,0.165622517,19.529408150494763,5.0711887,5.089889535,4.735647177,16,2.374492298775565,passed,65,P-2GPa_frame00004034_U0.165623.poscar,False,,,,,,,,0.999965247
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4091,0.1763501373,20.538022221492607,6.356817986,6.543189601,2.672311364,16,2.1866083568090287,passed,66,P-2GPa_frame00004091_U0.176350.poscar,True,39,cur-fill,0.0185240783,000039.poscar,0.0003461887036,6.012198118e-05,0.9989613979,0.999973891
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4146,0.1653765369,20.730361123728034,4.518790341,4.575669669,0.7334992154,16,2.3995943425594377,passed,67,P-2GPa_frame00004146_U0.165377.poscar,False,,,,,,,,0.9999826948
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4196,0.1792804609,20.008183165686575,7.72943494,7.831066023,4.598263765,16,2.248548364226796,passed,68,P-2GPa_frame00004196_U0.179280.poscar,False,,,,,,,,0.9999671462
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4250,0.1843080738,21.26630811906524,5.713962472,5.972430831,-1.163779702,16,2.1771791015785595,passed,69,P-2GPa_frame00004250_U0.184308.poscar,True,43,cur-fill,0.01407376171,000043.poscar,0.0002172637867,4.624548605e-05,0.9948626632,0.9999741528
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4300,0.1791932012,20.39237830206416,4.389215929,4.279601117,4.174027826,16,2.318841626924522,passed,70,P-2GPa_frame00004300_U0.179193.poscar,False,,,,,,,,0.9999774154
npt_pressure,2,,P-2GPa,Ta-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4353,0.2395882819,21.102035997854372,5.544584346,5.571281019,4.089969044,16,2.154313577718644,passed,71,P-2GPa_frame00004353_U0.239588.poscar,True,16,cur-fill,0.03980710347,000016.poscar,0.005677735777,0.00139705692,0.9812160555,0.9999871379
