source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,natoms,min_distance_A,void_radius_A,normalized_void,physical_gate_status,candidate_rank_source,candidate_file,final_selected,cur_rank,cur_phase,cur_score,selected_file,singular_value,residual_norm,max_similarity_selected,max_similarity_base
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,542,11.29578214,12.645127985179695,4.115029469,6.976311562,46.94755917,32,1.95805689284119,2.0317950316859865,0.8721117763238554,passed,43,scale-0p9_frame00000542_U11.295782.poscar,False,,,,,,,,0.9997358338
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,543,10.96517203,12.645127985179695,4.568383438,7.752754462,51.1162068,32,2.019682933940114,2.0156922275258173,0.865199934863023,passed,44,scale-0p9_frame00000543_U10.965172.poscar,False,,,,,,,,0.9997599843
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,544,10.5258042,12.645127985179695,3.521458171,8.214900456,51.21246743,32,2.0062639089772216,2.0210114978816787,0.8674831367837146,passed,45,scale-0p9_frame00000544_U10.525804.poscar,False,,,,,,,,0.9997667806
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,545,9.019710621,12.645127985179695,3.551195364,6.726162316,49.11589433,32,1.9699431210581295,2.043151964692624,0.8769865372439029,passed,46,scale-0p9_frame00000545_U9.019711.poscar,False,,,,,,,,0.9997479666
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,546,11.42588548,12.645127985179695,5.664970538,8.358873513,47.59348856,32,1.8546127071095908,2.0131264245969005,0.8640986097218852,passed,47,scale-0p9_frame00000546_U11.425885.poscar,False,,,,,,,,0.9997061431
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,547,14.06755891,12.645127985179695,7.758632141,6.80447547,44.44844611,32,1.794286770484525,1.9872522548608635,0.8529925838789756,passed,48,scale-0p9_frame00000547_U14.067559.poscar,False,,,,,,,,0.9996826831
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,548,7.990445438,12.645127985179695,3.619878833,8.096268064,45.83722603,32,1.9699871304889,1.9914256402713644,0.8547839351259642,passed,49,scale-0p9_frame00000548_U7.990445.poscar,False,,,,,,,,0.9996942833
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,549,7.155846152,12.645127985179695,3.757808917,5.75506854,45.6182687,32,1.9700795456976585,2.0304811533011313,0.8715478174627399,passed,50,scale-0p9_frame00000549_U7.155846.poscar,False,,,,,,,,0.9997059293
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,550,7.207344119,12.645127985179695,4.469334548,8.364057637,42.60361549,32,1.925202547105649,2.031949643498918,0.872178140686753,passed,51,scale-0p9_frame00000550_U7.207344.poscar,False,,,,,,,,0.9997002989
nvt_scale,0.9,0.9,scale-0p9,Ti-potential/fcc-restart/01-nvt-round-1/md/scale-0p9/multi_nnap_md.xyz,551,8.540668165,12.645127985179695,4.992949906,7.77629669,43.4364192,32,1.8735996250208666,2.045343537578446,0.877927230814165,passed,52,scale-0p9_frame00000551_U8.540668.poscar,False,,,,,,,,0.9997188217
