source_type,source_value,scale_factor,trajectory,trajectory_path,frame,uncertainty,volume_per_atom,max_force,max_force_model0,instant_pressure_gpa,natoms,min_distance_A,physical_gate_status,candidate_rank_source,candidate_file,final_selected,cur_rank,cur_phase,cur_score,selected_file,singular_value,residual_norm,max_similarity_selected,max_similarity_base
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4059,0.2662665981,17.360549238250744,7.898300988,7.902690501,5.652198657,16,2.2561147343892447,passed,70,P-2GPa_frame00004059_U0.266267.poscar,False,,,,,,,,0.9999866306
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4110,0.2174264002,18.422766953075914,6.424433683,6.447234551,-9.15216569,16,2.309017480706978,passed,71,P-2GPa_frame00004110_U0.217426.poscar,False,,,,,,,,0.9999506319
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4160,0.2135401212,18.655543339557386,4.805703715,4.850887021,-9.352526152,16,2.3517448838083324,passed,72,P-2GPa_frame00004160_U0.213540.poscar,False,,,,,,,,0.9999338967
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4225,0.2596317539,18.62464036184129,5.348710956,5.322994141,-7.539478016,16,2.368098377758824,passed,73,P-2GPa_frame00004225_U0.259632.poscar,True,52,cur-fill,0.01416220351,000052.poscar,6.472267246e-05,9.382097576e-06,0.9989947782,0.9999739062
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4275,0.2556142827,17.978289736153048,6.842591115,6.881274352,3.974357406,16,2.201751180318117,passed,74,P-2GPa_frame00004275_U0.255614.poscar,False,,,,,,,,0.9999772916
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4325,0.2178179507,16.54479363097926,9.00828887,8.801659898,7.450974733,16,2.247184213634981,passed,75,P-2GPa_frame00004325_U0.217818.poscar,False,,,,,,,,0.999967669
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4375,0.2105604172,17.54565956026186,4.851478862,4.649439592,6.398876882,16,2.333833501343206,passed,76,P-2GPa_frame00004375_U0.210560.poscar,False,,,,,,,,0.9999780426
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4425,0.2699848494,17.761979875326585,8.590773941,8.183072989,4.710123874,16,2.0859866545635515,passed,77,P-2GPa_frame00004425_U0.269985.poscar,True,40,cur-fill,0.0146630496,000040.poscar,0.0002328041961,3.798216815e-05,0.9996229546,0.9999887367
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4475,0.2067268656,18.031271451085747,5.991490865,5.859433799,3.559229463,16,2.247622007096918,passed,78,P-2GPa_frame00004475_U0.206727.poscar,False,,,,,,,,0.9999644616
npt_pressure,2,,P-2GPa,W-potential/04-npt-round-2/md/P-2GPa/multi_nnap_md.xyz,4527,0.2174220048,17.482089771511475,7.003254596,7.039354499,-2.327837716,16,2.302895678273124,passed,79,P-2GPa_frame00004527_U0.217422.poscar,False,,,,,,,,0.999941439
